recv_ts_unix,sender_ts_unix,frame_id,sender_est_oneway_ms,machine_clock_diff_ms,label
1779262979.9581954,1779262974.9637387,645,3006.570,4994.457,car_A
1779262982.783629,1779262976.4597056,660,2860.739,6323.923,car_A
1779262983.7097094,1779262979.3593462,689,3702.967,4350.363,car_A
1779262984.9393833,1779262981.5633597,711,,3376.024,car_A
1779262985.9724398,1779262982.3635082,719,3499.452,3608.932,car_A
1779262987.6532364,1779262983.680192,732,3347.377,3973.044,car_A
1779262988.9558806,1779262984.8690844,744,,4086.796,car_A
1779262990.4649692,1779262985.970309,755,,4494.660,car_A
1779262992.0725622,1779262987.5843234,771,,4488.239,car_A
1779262994.9483087,1779262989.0676088,786,,5880.700,car_A
1779262995.3821115,1779262990.7724855,803,2606.630,4609.626,car_A
1779262995.653453,1779262994.6745257,842,,978.927,car_A
1779262995.9412727,1779262995.0722446,846,,869.028,car_A
1779262997.6512322,1779262995.276283,848,3744.025,2374.949,car_A
1779262997.7615583,1779262995.578764,851,3744.025,2182.794,car_A
1779262997.7844322,1779262995.7791312,853,3255.650,2005.301,car_A
1779262997.808095,1779262995.9763734,855,3255.650,1831.722,car_A
1779262997.8271718,1779262996.076664,856,2602.016,1750.508,car_A
1779262997.9130075,1779262996.2770104,858,2602.016,1635.997,car_A
1779262999.436132,1779262996.4744496,860,2602.016,2961.682,car_A
1779262999.454157,1779262996.5770864,861,2602.016,2877.071,car_A
1779262999.4733062,1779262996.7785563,863,2602.016,2694.750,car_A
1779262999.6210368,1779262998.4659815,880,1604.473,1155.055,car_A
1779263000.4508154,1779262998.6857843,882,1604.473,1765.031,car_A
1779263000.4742556,1779262998.783872,883,1604.473,1690.384,car_A
1779263000.9406781,1779262998.8875256,884,1604.473,2053.153,car_A
1779263002.8585029,1779262998.9881668,885,1604.473,3870.336,car_A
1779263003.667591,1779262999.3669333,889,,4300.658,car_A
1779263004.3523598,1779262999.8906379,894,1545.038,4461.722,car_A
1779263004.9403555,1779262999.9916441,895,1708.164,4948.711,car_A
1779263006.026182,1779263000.087459,896,1707.345,5938.723,car_A
1779263007.1539404,1779263000.3844757,899,913.876,6769.465,car_A
1779263008.4205606,1779263001.579948,911,,6840.613,car_A
1779263008.765996,1779263001.67956,912,,7086.436,car_A
1779263009.4627914,1779263002.7869906,923,,6675.801,car_A
1779263010.3416603,1779263003.789855,933,2099.993,6551.805,car_A
1779263010.9287682,1779263004.4889166,940,2550.629,6439.852,car_A
1779263011.4464543,1779263005.0924535,946,2710.604,6354.001,car_A
1779263011.904306,1779263006.9961324,965,,4908.174,car_A
1779263012.2225227,1779263007.9940135,975,3502.310,4228.509,car_A
1779263012.7584505,1779263008.6901534,982,4053.339,4068.297,car_A
1779263013.3041108,1779263009.3819616,989,4152.901,3922.149,car_A
1779263013.7531538,1779263010.0906076,996,3901.069,3662.546,car_A
1779263014.0549786,1779263010.700165,1002,4205.587,3354.814,car_A
1779263014.2972145,1779263011.4109533,1009,3756.037,2886.261,car_A
1779263014.5896015,1779263011.9034011,1014,3756.037,2686.200,car_A
1779263014.7961922,1779263012.39586,1019,3551.855,2400.332,car_A
1779263015.021833,1779263013.2950523,1028,2950.014,1726.781,car_A
1779263015.3872252,1779263013.7936587,1033,2805.577,1593.566,car_A
1779263015.63404,1779263014.0984082,1036,2604.658,1535.632,car_A
1779263016.7330873,1779263014.3984642,1039,2358.288,2334.623,car_A
1779263017.2317274,1779263014.7022197,1042,2153.994,2529.508,car_A
1779263017.6597931,1779263015.0043762,1045,1744.802,2655.417,car_A
1779263018.004596,1779263015.5086539,1050,1749.450,2495.942,car_A
1779263021.4677596,1779263016.7099319,1062,2002.633,4757.828,car_A
1779263021.4882834,1779263016.7975624,1063,2002.633,4690.721,car_A
1779263021.5112348,1779263017.4981215,1070,1751.316,4013.113,car_A
1779263021.5337183,1779263017.701341,1072,1852.294,3832.377,car_A
1779263021.5527406,1779263018.0082562,1075,1852.294,3544.484,car_A
1779263021.575577,1779263018.3010135,1078,1955.020,3274.564,car_A
1779263023.7902672,1779263018.6046503,1081,1955.020,5185.617,car_A
1779263023.8124728,1779263018.899321,1084,2103.157,4913.152,car_A
1779263023.8338077,1779263019.3027635,1088,2201.703,4531.044,car_A
1779263024.620013,1779263019.605572,1091,2201.703,5014.441,car_A
1779263024.6403832,1779263021.4062073,1109,,3234.176,car_A
1779263024.6595721,1779263023.404195,1129,,1255.377,car_A
1779263024.6801462,1779263023.6067996,1131,,1073.347,car_A
1779263025.3488374,1779263023.7048213,1132,2652.973,1644.016,car_A
1779263029.2925982,1779263023.8070114,1133,2652.973,5485.587,car_A
1779263029.3145971,1779263023.9082136,1134,2652.973,5406.384,car_A
1779263029.3355017,1779263024.0113213,1135,2652.973,5324.180,car_A
1779263030.1362062,1779263024.1067643,1136,2652.973,6029.442,car_A
1779263030.7231593,1779263025.0044513,1145,,5718.708,car_A
1779263032.1362245,1779263025.109284,1146,,7026.941,car_A
1779263065.1062694,1779263058.7581217,12,,6348.148,car_A
1779263066.0575123,1779263062.970958,33,,3086.554,car_A
1779263066.5559506,1779263065.7792916,47,3307.343,776.659,car_A
1779263067.1139739,1779263066.3733273,50,,740.647,car_A
1779263067.4871302,1779263066.7810311,52,1701.247,706.099,car_A
1779263067.837035,1779263067.1722424,54,599.780,664.793,car_A
1779263068.1457298,1779263067.5725894,56,508.630,573.140,car_A
1779263068.4428866,1779263067.7984962,57,508.630,644.390,car_A
1779263068.7207057,1779263068.1888158,59,508.800,531.890,car_A
1779263068.9368129,1779263068.3794663,60,508.356,557.347,car_A
1779263069.1637247,1779263068.7879143,62,403.525,375.810,car_A
1779263069.366811,1779263068.9825816,63,494.782,384.229,car_A
1779263069.5248926,1779263069.170357,64,396.955,354.536,car_A
1779263069.7036672,1779263069.3727837,65,395.512,330.884,car_A
1779263069.8536391,1779263069.568258,66,395.512,285.381,car_A
1779263070.0180984,1779263069.7782016,67,390.238,239.897,car_A
1779263070.1836107,1779263069.9915483,68,303.996,192.062,car_A
1779263070.5390558,1779263070.1776805,69,309.448,361.375,car_A
1779263070.5578933,1779263070.3790607,70,304.777,178.833,car_A
1779263070.8226173,1779263070.5832963,71,300.497,239.321,car_A
1779263071.390717,1779263070.7819607,72,295.942,608.756,car_A
1779263071.4138181,1779263070.9824228,73,302.211,431.395,car_A
1779263077.199268,1779263075.3879647,95,,1811.303,car_A
1779263078.619545,1779263076.7855227,102,,1834.022,car_A
1779263079.7616313,1779263078.193836,109,1096.901,1567.795,car_A
1779263080.6103659,1779263079.397761,115,1105.711,1212.605,car_A
1779263081.2153633,1779263080.197476,119,,1017.887,car_A
1779263081.7565384,1779263080.9925714,123,1001.888,763.967,car_A
1779263082.08623,1779263081.3933084,125,797.474,692.922,car_A
1779263082.4123616,1779263081.7946055,127,695.950,617.756,car_A
1779263082.855094,1779263082.1929011,129,499.781,662.193,car_A
1779263083.1492457,1779263082.5952048,131,499.923,554.041,car_A
1779263083.265249,1779263082.792383,132,499.923,472.866,car_A
1779263083.5381913,1779263082.9938369,133,498.961,544.354,car_A
1779263083.7879205,1779263083.1967716,134,498.961,591.149,car_A
1779263084.0109856,1779263083.5827703,136,402.912,428.215,car_A
1779263084.1159875,1779263083.794433,137,395.259,321.554,car_A
1779263084.3549418,1779263083.9961028,138,400.366,358.839,car_A
1779263084.52199,1779263084.1928298,139,400.366,329.160,car_A
1779263084.6828892,1779263084.4065955,140,498.096,276.294,car_A
1779263084.8869586,1779263084.6104465,141,306.153,276.512,car_A
1779263084.97885,1779263084.7921927,142,307.248,186.657,car_A
1779263085.196028,1779263085.0009432,143,299.748,195.085,car_A
1779263085.5788841,1779263085.2166142,144,297.251,362.270,car_A
1779263085.6054795,1779263085.4019752,145,212.295,203.504,car_A
1779263085.8598466,1779263085.5961103,146,212.295,263.736,car_A
1779263086.085849,1779263085.8003018,147,297.649,285.547,car_A
1779263086.3458126,1779263085.9969952,148,297.649,348.817,car_A
1779263086.4268782,1779263086.1974795,149,297.588,229.399,car_A
1779263086.92806,1779263086.402074,150,300.752,525.986,car_A
1779263086.9660306,1779263086.6064997,151,300.971,359.531,car_A
1779263087.052012,1779263086.8024263,152,304.825,249.586,car_A
1779263087.2897446,1779263087.0025077,153,302.542,287.237,car_A
1779263087.5456362,1779263087.1991138,154,302.542,346.522,car_A
1779263087.818617,1779263087.4318218,155,296.380,386.795,car_A
1779263088.083481,1779263087.6022706,156,314.766,481.210,car_A
1779263088.363556,1779263087.8093169,157,299.953,554.239,car_A
1779263088.4665709,1779263088.007128,158,305.172,459.443,car_A
1779263088.6954098,1779263088.208345,159,305.172,487.065,car_A
1779263088.969485,1779263088.4031708,160,388.338,566.314,car_A
1779263089.2284958,1779263088.6018605,161,400.519,626.635,car_A
1779263089.3274927,1779263088.8019288,162,396.341,525.564,car_A
1779263089.5704613,1779263089.0215764,163,397.472,548.885,car_A
1779263089.82742,1779263089.2030838,164,406.683,624.336,car_A
1779263090.131688,1779263089.4086664,165,400.023,723.022,car_A
1779263090.3812537,1779263089.605594,166,400.023,775.660,car_A
1779263090.678178,1779263089.7968736,167,401.905,881.305,car_A
1779263090.9621568,1779263090.2090127,169,387.717,753.144,car_A
1779263091.2461417,1779263090.4013999,170,503.037,844.742,car_A
1779263091.4544265,1779263090.6042717,171,496.436,850.155,car_A
1779263091.6431437,1779263090.7998524,172,496.436,843.291,car_A
1779263091.9092238,1779263091.0022218,173,597.198,907.002,car_A
1779263092.165261,1779263091.4048274,175,496.183,760.434,car_A
1779263092.437126,1779263091.6001832,176,496.183,836.943,car_A
1779263092.709007,1779263091.8048487,177,599.462,904.158,car_A
1779263093.2409434,1779263092.201248,179,599.863,1039.696,car_A
1779263093.2772818,1779263092.4055948,180,599.585,871.687,car_A
1779263093.5789404,1779263092.8002815,182,500.469,778.659,car_A
1779263094.1438687,1779263093.001025,183,600.116,1142.844,car_A
1779263094.388773,1779263093.209693,184,598.158,1179.080,car_A
1779263094.7718458,1779263093.6046982,186,598.158,1167.148,car_A
1779263095.2476933,1779263093.803324,187,599.625,1444.369,car_A
1779263095.6217144,1779263094.0256855,188,599.625,1596.029,car_A
1779263096.11155,1779263094.4090621,190,612.780,1702.488,car_A
1779263096.4516003,1779263094.8243628,192,704.092,1627.238,car_A
1779263096.8768976,1779263095.2512248,194,700.185,1625.673,car_A
1779263097.261673,1779263095.6050725,196,700.185,1656.600,car_A
1779263097.630574,1779263096.2109165,199,989.995,1419.657,car_A
1779263098.064586,1779263096.406861,200,989.995,1657.725,car_A
1779263098.423643,1779263096.811401,202,998.969,1612.242,car_A
1779263098.7772722,1779263097.2099133,204,993.590,1567.359,car_A
1779263099.232351,1779263097.6097288,206,979.412,1622.622,car_A
1779263099.5665762,1779263098.0061903,208,1002.397,1560.386,car_A
1779263099.9052684,1779263098.4081316,210,897.701,1497.137,car_A
1779263100.3881345,1779263098.8095338,212,1000.718,1578.601,car_A
1779263100.7080543,1779263099.2186759,214,900.077,1489.378,car_A
1779263101.1030877,1779263099.609876,216,900.077,1493.212,car_A
1779263101.4912093,1779263100.0118806,218,910.692,1479.329,car_A
1779263101.8130007,1779263100.4158545,220,904.196,1397.146,car_A
1779263102.129037,1779263100.8055444,222,904.196,1323.493,car_A
1779263102.4250333,1779263101.2212818,224,895.263,1203.752,car_A
1779263102.8190136,1779263101.610774,226,900.015,1208.240,car_A
1779263103.1087842,1779263101.809757,227,900.015,1299.027,car_A
1779263103.3919415,1779263102.2131426,229,899.008,1178.799,car_A
1779263103.5588279,1779263102.610275,231,805.083,948.553,car_A
1779263103.835871,1779263102.8179944,232,805.083,1017.877,car_A
1779263104.1047413,1779263103.2133148,234,798.429,891.427,car_A
1779263104.364861,1779263103.4103534,235,801.341,954.508,car_A
1779263104.9932718,1779263103.8252978,237,800.366,1167.974,car_A
1779263105.0157778,1779263104.0164025,238,607.586,999.375,car_A
1779263105.2316382,1779263104.4168553,240,699.584,814.783,car_A
1779263105.5184941,1779263104.61553,241,601.860,902.964,car_A
1779263105.801611,1779263105.2518303,244,602.659,549.781,car_A
1779263106.0646207,1779263105.4536052,245,617.790,611.016,car_A
1779263106.3464098,1779263105.6177583,246,617.790,728.652,car_A
1779263106.6215105,1779263105.8136063,247,600.522,807.904,car_A
1779263106.8716583,1779263106.0160365,248,599.107,855.622,car_A
1779263107.0925663,1779263106.219434,249,599.107,873.132,car_A
1779263107.2905085,1779263106.419244,250,483.874,871.264,car_A
1779263107.5193126,1779263106.8374228,252,498.811,681.890,car_A
1779263107.7844803,1779263107.0205421,253,498.811,763.938,car_A
1779263108.047314,1779263107.237209,254,603.537,810.105,car_A
1779263108.2441764,1779263107.6195102,256,598.854,624.666,car_A
1779263108.4273982,1779263107.8175242,257,600.203,609.874,car_A
1779263108.6761332,1779263108.0178716,258,490.119,658.262,car_A
1779263108.9172175,1779263108.2181451,259,498.750,699.072,car_A
1779263109.1656556,1779263108.4153652,260,498.750,750.290,car_A
1779263109.4862192,1779263108.6170585,261,589.149,869.161,car_A
1779263109.5923893,1779263108.820021,262,498.847,772.368,car_A
1779263109.9582798,1779263109.2145545,264,505.106,743.725,car_A
1779263110.2883453,1779263109.4194455,265,498.272,868.900,car_A
1779263110.690563,1779263109.8201852,267,502.109,870.378,car_A
1779263111.0330634,1779263110.015467,268,500.156,1017.596,car_A
1779263111.322824,1779263110.218396,269,500.156,1104.428,car_A
1779263111.6167545,1779263110.4157455,270,501.991,1201.009,car_A
1779263111.8989618,1779263111.01375,273,599.084,885.212,car_A
1779263112.184778,1779263111.2179885,274,596.848,966.789,car_A
1779263112.4658303,1779263111.6217513,276,701.517,844.079,car_A
1779263112.7407618,1779263111.822572,277,701.747,918.190,car_A
1779263112.999802,1779263112.2269115,279,802.303,772.891,car_A
1779263113.276612,1779263112.4190528,280,606.735,857.559,car_A
1779263113.56161,1779263112.6592386,281,600.609,902.371,car_A
1779263113.815649,1779263112.8360643,282,600.609,979.585,car_A
1779263113.9738343,1779263113.0197694,283,607.231,954.065,car_A
1779263114.2415185,1779263113.4210606,285,598.672,820.458,car_A
1779263114.501529,1779263113.636187,286,597.148,865.342,car_A
1779263114.7884412,1779263113.8237205,287,608.650,964.721,car_A
1779263115.059457,1779263114.2222166,289,582.312,837.240,car_A
1779263115.348774,1779263114.4209776,290,601.301,927.796,car_A
1779263115.6226614,1779263114.8230655,292,600.727,799.596,car_A
1779263115.884344,1779263115.0222213,293,593.509,862.123,car_A
1779263116.2655344,1779263115.2240462,294,599.327,1041.488,car_A
1779263116.4934123,1779263115.4232788,295,599.327,1070.133,car_A
1779263116.8042345,1779263115.6213517,296,600.602,1182.883,car_A
1779263117.1391346,1779263116.0245311,298,600.255,1114.604,car_A
1779263117.4262304,1779263116.2221384,299,600.804,1204.092,car_A
1779263117.7211788,1779263116.6277885,301,600.030,1093.390,car_A
1779263118.013225,1779263116.8223035,302,701.944,1190.922,car_A
1779263118.2800295,1779263117.2307656,304,699.577,1049.264,car_A
1779263118.584026,1779263117.6278336,306,701.107,956.192,car_A
1779263118.8539019,1779263117.82507,307,701.107,1028.832,car_A
1779263119.127066,1779263118.2267306,309,698.367,900.335,car_A
1779263119.38305,1779263118.4310439,310,698.367,952.006,car_A
1779263119.6649761,1779263118.8269947,312,697.304,837.981,car_A
1779263119.9448192,1779263119.0297172,313,599.670,915.102,car_A
1779263120.211921,1779263119.261509,314,599.670,950.412,car_A
1779263120.4599457,1779263119.6285641,316,601.377,831.382,car_A
1779263120.7391274,1779263119.8294303,317,598.848,909.697,car_A
1779263120.9937527,1779263120.0288737,318,598.848,964.879,car_A
1779263121.1688652,1779263120.2358224,319,601.065,933.043,car_A
1779263121.4187782,1779263120.63349,321,603.134,785.288,car_A
1779263121.6667805,1779263120.829733,322,686.065,837.048,car_A
1779263121.9466295,1779263121.033097,323,600.659,913.532,car_A
1779263122.2287846,1779263121.4338133,325,605.680,794.971,car_A
1779263122.5017793,1779263121.6291878,326,599.068,872.591,car_A
1779263122.7636812,1779263121.8284898,327,599.068,935.191,car_A
1779263123.033876,1779263122.2326865,329,614.899,801.189,car_A
1779263123.310464,1779263122.4345655,330,599.866,875.898,car_A
1779263123.556697,1779263122.6295402,331,599.866,927.157,car_A
1779263123.9260576,1779263122.826058,332,597.959,1100.000,car_A
1779263124.1724508,1779263123.232813,334,603.032,939.638,car_A
1779263124.4784367,1779263123.4321249,335,603.032,1046.312,car_A
1779263124.768408,1779263123.6302738,336,599.790,1138.134,car_A
1779263125.0713677,1779263124.2318234,339,601.210,839.544,car_A
1779263125.3595839,1779263124.433018,340,702.953,926.566,car_A
1779263125.6532137,1779263124.6343296,341,600.177,1018.884,car_A
1779263125.9352524,1779263124.8335178,342,600.177,1101.735,car_A
1779263126.2062175,1779263125.2311018,344,701.790,975.116,car_A
1779263126.4891129,1779263125.464163,345,701.790,1024.950,car_A
1779263126.7701683,1779263125.832548,347,609.241,937.620,car_A
1779263127.0441215,1779263126.2298112,349,707.932,814.310,car_A
1779263127.3272762,1779263126.4297676,350,698.222,897.509,car_A
1779263127.6079245,1779263126.6323218,351,698.222,975.603,car_A
1779263127.841902,1779263126.8363316,352,700.692,1005.570,car_A
1779263128.0500135,1779263127.2347133,354,601.937,815.300,car_A
1779263128.2660418,1779263127.436609,355,601.937,829.433,car_A
1779263128.5599272,1779263127.6358845,356,603.474,924.043,car_A
1779263128.8168561,1779263128.0373552,358,603.129,779.501,car_A
1779263129.087824,1779263128.2344744,359,702.590,853.350,car_A
1779263129.355105,1779263128.4463713,360,699.157,908.734,car_A
1779263129.6207721,1779263128.8666353,362,612.016,754.137,car_A
1779263129.7878847,1779263129.0465095,363,615.448,741.375,car_A
1779263130.0539286,1779263129.2363958,364,504.647,817.533,car_A
1779263130.5100358,1779263129.4373047,365,504.647,1072.731,car_A
1779263130.6215792,1779263129.641516,366,601.485,980.063,car_A
1779263131.0048697,1779263130.040239,368,497.974,964.631,car_A
1779263131.3649445,1779263130.266275,369,496.937,1098.670,car_A
1779263131.6625621,1779263130.636716,371,601.080,1025.846,car_A
1779263131.9116836,1779263130.8596146,372,601.080,1052.069,car_A
1779263132.1936057,1779263131.0710843,373,609.123,1122.521,car_A
1779263132.4854214,1779263131.4372754,375,597.425,1048.146,car_A
1779263132.7664387,1779263131.6384184,376,597.425,1128.020,car_A
1779263133.0305786,1779263132.0370176,378,686.140,993.561,car_A
1779263133.247339,1779263132.234425,379,700.234,1012.914,car_A
1779263133.4823651,1779263132.6383,381,684.797,844.065,car_A
1779263133.768403,1779263132.8401022,382,684.797,928.301,car_A
1779263134.0462856,1779263133.2375567,384,700.909,808.729,car_A
1779263134.3062022,1779263133.4386933,385,700.909,867.509,car_A
1779263134.5863507,1779263133.6473763,386,700.909,938.974,car_A
1779263134.8274255,1779263134.0407462,388,601.303,786.679,car_A
1779263135.069184,1779263134.2421253,389,600.405,827.059,car_A
1779263135.3480682,1779263134.4429855,390,600.405,905.083,car_A
1779263135.6262705,1779263134.6437113,391,602.808,982.559,car_A
1779263135.805178,1779263135.0418537,393,597.406,763.324,car_A
1779263136.0779052,1779263135.244488,394,597.406,833.417,car_A
1779263136.3581347,1779263135.442874,395,601.942,915.261,car_A
1779263136.6290724,1779263135.8440096,397,600.843,785.063,car_A
1779263136.8428874,1779263136.0427706,398,600.843,800.117,car_A
1779263137.0888515,1779263136.242606,399,500.537,846.246,car_A
1779263137.5449648,1779263136.4601157,400,500.537,1084.849,car_A
1779263137.6477537,1779263136.6427336,401,607.880,1005.020,car_A
1779263137.9689913,1779263137.0476809,403,510.944,921.310,car_A
1779263138.2877238,1779263137.2496972,404,510.944,1038.027,car_A
1779263138.6107593,1779263137.4453225,405,603.536,1165.437,car_A
1779263138.9408886,1779263137.844043,407,601.427,1096.846,car_A
1779263139.1957085,1779263138.0647657,408,692.034,1130.943,car_A
1779263139.4796767,1779263138.4448617,410,598.199,1034.815,car_A
1779263139.7215106,1779263138.6498234,411,598.199,1071.687,car_A
1779263140.0084941,1779263139.0428853,413,700.521,965.609,car_A
1779263140.2846181,1779263139.2449777,414,700.521,1039.640,car_A
1779263140.5616918,1779263139.6463203,416,690.222,915.371,car_A
1779263140.793868,1779263139.8464394,417,690.222,947.429,car_A
1779263141.042512,1779263140.247685,419,697.670,794.827,car_A
1779263141.2833889,1779263140.449625,420,602.470,833.764,car_A
1779263141.5523708,1779263140.647371,421,602.470,905.000,car_A
1779263141.8153758,1779263141.0467398,423,599.146,768.636,car_A
1779263142.074373,1779263141.2484865,424,600.222,825.886,car_A
1779263142.3153124,1779263141.446302,425,600.222,869.010,car_A
1779263142.5973752,1779263141.8436518,427,599.288,753.723,car_A
1779263143.0492938,1779263142.0442939,428,598.210,1005.000,car_A
1779263143.1253078,1779263142.2474198,429,498.846,877.888,car_A
1779263143.4902391,1779263142.4469545,430,498.846,1043.285,car_A
1779263143.7862024,1779263142.8502257,432,600.927,935.977,car_A
1779263144.1344116,1779263143.048578,433,503.355,1085.834,car_A
1779263144.4180732,1779263143.4498425,435,503.355,968.231,car_A
1779263144.7091243,1779263143.6482327,436,601.285,1060.892,car_A
1779263144.9981103,1779263143.8482368,437,601.285,1149.873,car_A
1779263145.2670476,1779263144.2453427,439,598.323,1021.705,car_A
1779263145.5041273,1779263144.6455052,441,698.405,858.622,car_A
1779263145.7662103,1779263144.854035,442,597.902,912.175,car_A
1779263146.015027,1779263145.0742142,443,597.902,940.813,car_A
1779263146.2529454,1779263145.2546365,444,713.064,998.309,car_A
1779263146.4489224,1779263145.668638,446,703.272,780.284,car_A
1779263146.6877565,1779263145.8675587,447,711.716,820.198,car_A
1779263146.9859326,1779263146.0529037,448,611.099,933.029,car_A
1779263147.290877,1779263146.4509928,450,599.504,839.884,car_A
1779263147.5727205,1779263146.650095,451,688.472,922.626,car_A
1779263147.7727854,1779263146.8521829,452,697.804,920.603,car_A
1779263148.0097642,1779263147.05039,453,591.840,959.374,car_A
1779263148.2598445,1779263147.4503226,455,598.380,809.522,car_A
1779263148.5144997,1779263147.65217,456,598.380,862.330,car_A
1779263148.8074975,1779263147.8542323,457,600.661,953.265,car_A
1779263148.9805074,1779263148.2666175,459,599.914,713.890,car_A
1779263149.1824853,1779263148.4664574,460,608.179,716.028,car_A
1779263149.4763863,1779263148.6561549,461,608.179,820.231,car_A
1779263149.7083907,1779263148.855863,462,602.989,852.528,car_A
1779263150.0144045,1779263149.0704741,463,601.921,943.930,car_A
1779263150.2145152,1779263149.2539196,464,608.190,960.596,car_A
1779263150.3863397,1779263149.4528282,465,493.716,933.511,car_A
1779263150.6343908,1779263149.8538716,467,493.256,780.519,car_A
1779263150.9354198,1779263150.0550342,468,598.927,880.386,car_A
1779263151.213278,1779263150.2542174,469,599.663,959.061,car_A
1779263151.2942545,1779263150.6512105,471,600.656,643.044,car_A
1779263151.5742624,1779263150.854976,472,599.261,719.286,car_A
1779263151.8312721,1779263151.075114,473,599.261,756.158,car_A
1779263152.1363506,1779263151.259074,474,610.690,877.277,car_A
1779263152.2092698,1779263151.4545016,475,602.088,754.768,car_A
1779263152.4621668,1779263151.853045,477,502.223,609.122,car_A
1779263152.7460608,1779263152.0549877,478,499.106,691.073,car_A
1779263152.9224293,1779263152.2536802,479,499.106,668.749,car_A
1779263153.0661967,1779263152.455345,480,589.352,610.852,car_A
1779263153.336152,1779263152.6616535,481,500.515,674.499,car_A
1779263153.5291705,1779263152.8575315,482,500.515,671.639,car_A
1779263153.6600192,1779263153.0578015,483,502.314,602.218,car_A
1779263153.956482,1779263153.2596662,484,501.478,696.816,car_A
1779263154.430181,1779263153.464575,485,503.063,965.606,car_A
1779263154.4529617,1779263153.659809,486,504.695,793.153,car_A
1779263154.558092,1779263153.8753746,487,499.152,682.718,car_A
1779263154.8488173,1779263154.0777063,488,508.992,771.111,car_A
1779263155.1369512,1779263154.2782571,489,510.024,858.694,car_A
1779263155.327841,1779263154.6599498,491,509.371,667.891,car_A
1779263155.5817678,1779263154.8584251,492,597.755,723.343,car_A
1779263155.8389227,1779263155.0583766,493,491.600,780.546,car_A
1779263156.0508285,1779263155.255278,494,491.600,795.550,car_A
1779263156.2196615,1779263155.4599588,495,588.852,759.703,car_A
1779263156.4786663,1779263155.859134,497,498.944,619.532,car_A
1779263156.6697347,1779263156.0580654,498,500.427,611.669,car_A
1779263156.9527068,1779263156.2580419,499,500.427,694.665,car_A
1779263157.0997102,1779263156.4733555,500,599.905,626.355,car_A
1779263157.2636297,1779263156.6600254,501,506.772,603.604,car_A
1779263157.4494896,1779263156.8621585,502,506.772,587.331,car_A
1779263157.7346632,1779263157.0620258,503,501.580,672.637,car_A
1779263157.8625338,1779263157.2607238,504,502.057,601.810,car_A
1779263158.0685523,1779263157.4607673,505,501.413,607.785,car_A
1779263158.3295574,1779263157.6591895,506,493.777,670.368,car_A
1779263158.4435472,1779263157.8642135,507,499.654,579.334,car_A
1779263158.6415298,1779263158.0606463,508,501.097,580.884,car_A
1779263158.7556407,1779263158.2593396,509,499.383,496.301,car_A
1779263158.9733772,1779263158.4768918,510,499.382,496.485,car_A
1779263159.2303524,1779263158.6589406,511,508.163,571.412,car_A
1779263159.3394587,1779263158.875261,512,499.948,464.198,car_A
1779263159.5513492,1779263159.0720663,513,407.383,479.283,car_A
1779263159.67038,1779263159.26204,514,406.432,408.340,car_A
1779263159.9334986,1779263159.4598994,515,392.646,473.599,car_A
1779263160.2533953,1779263159.661015,516,400.550,592.380,car_A
1779263160.540271,1779263159.86545,517,392.951,674.821,car_A
1779263160.8386662,1779263160.063595,518,396.761,775.071,car_A
1779263161.130436,1779263160.2598815,519,400.846,870.554,car_A
1779263161.1522176,1779263160.4613614,520,400.063,690.856,car_A
1779263161.9692411,1779263160.6616318,521,400.063,1307.609,car_A
1779263162.046042,1779263160.8647587,522,500.377,1181.283,car_A
1779263162.5739005,1779263161.0612326,523,499.723,1512.668,car_A
1779263163.2901635,1779263161.4663959,525,607.088,1823.768,car_A
1779263163.6059444,1779263161.6612942,526,502.595,1944.650,car_A
1779263164.1909735,1779263162.0773375,528,502.595,2113.636,car_A
1779263165.041696,1779263162.258794,529,502.595,2782.902,car_A
1779263165.7115288,1779263162.6610343,531,800.190,3050.494,car_A
1779263166.2991416,1779263163.26417,534,899.730,3034.972,car_A
1779263167.164853,1779263163.6721938,536,899.730,3492.659,car_A
1779263167.7704988,1779263164.4685028,540,1105.780,3301.996,car_A
1779263168.3413641,1779263165.078688,543,1195.669,3262.676,car_A
1779263168.9801402,1779263165.6567633,546,1511.452,3323.377,car_A
1779263169.5942018,1779263166.266164,549,1702.905,3328.038,car_A
1779263170.2091875,1779263166.8629763,552,1702.295,3346.211,car_A
1779263170.7611399,1779263167.867311,557,1898.217,2893.829,car_A
1779263171.3720052,1779263168.2701335,559,1797.909,3101.872,car_A
1779263171.9651117,1779263169.070885,563,1801.642,2894.227,car_A
1779263172.6388843,1779263169.6809049,566,1813.948,2957.979,car_A
1779263172.9688115,1779263170.2874138,569,1811.511,2681.398,car_A
1779263173.2608478,1779263170.8648,572,1803.656,2396.048,car_A
1779263173.5466304,1779263171.4700694,575,1604.652,2076.561,car_A
1779263173.854017,1779263172.0704985,578,1697.867,1783.519,car_A
1779263174.157656,1779263172.8854852,582,1603.511,1272.171,car_A
1779263174.4378743,1779263173.2727787,584,1602.354,1165.096,car_A
1779263174.725804,1779263173.6723418,586,1492.756,1053.462,car_A
1779263175.018462,1779263174.0731173,588,1201.170,945.345,car_A
1779263175.2896326,1779263174.4731855,590,1104.327,816.447,car_A
1779263175.375437,1779263174.672942,591,793.918,702.495,car_A
1779263175.6286092,1779263174.87779,592,700.150,750.819,car_A
1779263175.7046936,1779263175.0726907,593,700.150,632.003,car_A
1779263176.2007182,1779263175.2739987,594,700.248,926.719,car_A
